date,store_id,product_id,category,base_price,current_price,promotion,holiday,inventory_level,days_since_restock,units_sold
2025-02-06,STORE-04,PRODUCT-006,household,12.99,12.88,0,0,112.0,1.0,3
2025-02-07,STORE-01,PRODUCT-001,beverages,3.49,3.42,0,0,349.0,2.0,67
2025-02-07,STORE-01,PRODUCT-002,beverages,5.99,6.02,0,0,249.0,2.0,28
2025-02-07,STORE-01,PRODUCT-003,snacks,2.99,3.01,0,0,358.0,2.0,40
2025-02-07,STORE-01,PRODUCT-004,snacks,4.49,4.41,0,0,227.0,2.0,8
2025-02-07,STORE-01,PRODUCT-005,household,8.99,8.81,0,0,155.0,2.0,14
2025-02-07,STORE-01,PRODUCT-006,household,12.99,13.16,0,0,93.0,2.0,9
2025-02-07,STORE-02,PRODUCT-001,beverages,3.49,3.43,0,0,440.0,2.0,35
2025-02-07,STORE-02,PRODUCT-002,beverages,5.99,6.04,0,0,216.0,2.0,48
2025-02-07,STORE-02,PRODUCT-003,snacks,2.99,2.96,0,0,322.0,2.0,31
2025-02-07,STORE-02,PRODUCT-004,snacks,4.49,4.43,0,0,192.0,2.0,21
2025-02-07,STORE-02,PRODUCT-005,household,8.99,9.01,0,0,163.0,2.0,27
2025-02-07,STORE-02,PRODUCT-006,household,12.99,12.76,0,0,103.0,2.0,11
2025-02-07,STORE-03,PRODUCT-001,beverages,3.49,3.56,0,0,423.0,2.0,63
2025-02-07,STORE-03,PRODUCT-002,beverages,5.99,5.97,0,0,234.0,2.0,15
2025-02-07,STORE-03,PRODUCT-003,snacks,2.99,3.04,0,0,321.0,2.0,47
2025-02-07,STORE-03,PRODUCT-004,snacks,4.49,3.98,1,0,196.0,2.0,59
2025-02-07,STORE-03,PRODUCT-005,household,8.99,6.73,1,0,169.0,2.0,29
2025-02-07,STORE-03,PRODUCT-006,household,12.99,13.23,0,0,86.0,2.0,17
2025-02-07,STORE-04,PRODUCT-001,beverages,3.49,3.44,0,0,468.0,2.0,21
2025-02-07,STORE-04,PRODUCT-002,beverages,5.99,5.96,0,0,263.0,2.0,39
2025-02-07,STORE-04,PRODUCT-003,snacks,2.99,2.99,0,0,381.0,2.0,20
2025-02-07,STORE-04,PRODUCT-004,snacks,4.49,4.4,0,0,203.0,2.0,27
2025-02-07,STORE-04,PRODUCT-005,household,8.99,9.04,0,0,164.0,2.0,18
2025-02-07,STORE-04,PRODUCT-006,household,12.99,,0,0,109.0,2.0,7
2025-02-08,STORE-01,PRODUCT-001,beverages,3.49,3.48,0,0,282.0,3.0,71
2025-02-08,STORE-01,PRODUCT-002,beverages,5.99,6.03,0,0,221.0,3.0,26
2025-02-08,STORE-01,PRODUCT-003,snacks,2.99,2.95,0,0,318.0,3.0,70
2025-02-08,STORE-01,PRODUCT-004,snacks,4.49,4.5,0,0,219.0,3.0,31
2025-02-08,STORE-01,PRODUCT-005,household,8.99,9.16,0,0,141.0,3.0,12
2025-02-08,STORE-01,PRODUCT-006,household,12.99,12.82,0,0,84.0,3.0,13
2025-02-08,STORE-02,PRODUCT-001,beverages,3.49,3.48,0,0,405.0,3.0,45
2025-02-08,STORE-02,PRODUCT-002,beverages,5.99,6.08,0,0,168.0,3.0,52
2025-02-08,STORE-02,PRODUCT-003,snacks,2.99,3.04,0,0,291.0,3.0,24
2025-02-08,STORE-02,PRODUCT-004,snacks,4.49,4.46,0,0,171.0,3.0,32
2025-02-08,STORE-02,PRODUCT-005,household,8.99,9.03,0,0,136.0,3.0,16
2025-02-08,STORE-02,PRODUCT-006,household,12.99,13.2,0,0,92.0,3.0,8
2025-02-08,STORE-03,PRODUCT-001,beverages,3.49,3.55,0,0,360.0,3.0,58
2025-02-08,STORE-03,PRODUCT-002,beverages,5.99,6.1,0,0,219.0,3.0,27
2025-02-08,STORE-03,PRODUCT-003,snacks,2.99,3.01,0,0,274.0,3.0,34
2025-02-08,STORE-03,PRODUCT-004,snacks,4.49,4.41,0,0,137.0,3.0,46
2025-02-08,STORE-03,PRODUCT-005,household,8.99,8.9,0,0,140.0,3.0,13
2025-02-08,STORE-03,PRODUCT-006,household,12.99,12.94,0,0,69.0,3.0,16
2025-02-08,STORE-04,PRODUCT-001,beverages,3.49,3.56,0,0,447.0,3.0,41
2025-02-08,STORE-04,PRODUCT-002,beverages,5.99,6.04,0,0,224.0,3.0,53
2025-02-08,STORE-04,PRODUCT-003,snacks,2.99,3.03,0,0,361.0,3.0,14
2025-02-08,STORE-04,PRODUCT-004,snacks,4.49,4.56,0,0,176.0,3.0,30
2025-02-08,STORE-04,PRODUCT-005,household,8.99,8.92,0,0,146.0,3.0,17
2025-02-08,STORE-04,PRODUCT-006,household,12.99,13.01,0,0,102.0,3.0,8
2025-02-09,STORE-01,PRODUCT-001,beverages,3.49,3.55,0,0,211.0,4.0,65
2025-02-09,STORE-01,PRODUCT-002,beverages,5.99,6.03,0,0,195.0,4.0,42
2025-02-09,STORE-01,PRODUCT-003,snacks,2.99,2.95,0,0,248.0,4.0,81
2025-02-09,STORE-01,PRODUCT-004,snacks,4.49,4.56,0,0,188.0,4.0,28
2025-02-09,STORE-01,PRODUCT-005,household,8.99,8.97,0,0,129.0,4.0,16
2025-02-09,STORE-01,PRODUCT-006,household,12.99,12.85,0,0,71.0,4.0,15
2025-02-09,STORE-02,PRODUCT-001,beverages,3.49,3.53,0,0,360.0,4.0,40
2025-02-09,STORE-02,PRODUCT-002,beverages,5.99,5.95,0,0,,4.0,40
2025-02-09,STORE-02,PRODUCT-003,snacks,2.99,2.27,1,0,267.0,4.0,67
2025-02-09,STORE-02,PRODUCT-004,snacks,4.49,4.53,0,0,139.0,4.0,27
2025-02-09,STORE-02,PRODUCT-005,household,8.99,8.92,0,0,120.0,4.0,13
2025-02-09,STORE-02,PRODUCT-006,household,12.99,13.18,0,0,84.0,4.0,7
2025-02-09,STORE-03,PRODUCT-001,beverages,3.49,3.49,0,0,302.0,4.0,26
2025-02-09,STORE-03,PRODUCT-002,beverages,5.99,5.92,0,0,192.0,4.0,41
2025-02-09,STORE-03,PRODUCT-003,snacks,2.99,3.02,0,0,240.0,,18
2025-02-09,STORE-03,PRODUCT-004,snacks,4.49,4.55,0,0,91.0,,45
2025-02-09,STORE-03,PRODUCT-005,household,8.99,8.87,0,0,127.0,4.0,13
2025-02-09,STORE-03,PRODUCT-006,household,12.99,12.8,0,0,53.0,4.0,16
2025-02-09,STORE-04,PRODUCT-001,beverages,3.49,3.5,0,0,406.0,4.0,53
2025-02-09,STORE-04,PRODUCT-002,beverages,5.99,5.95,0,0,171.0,4.0,45
2025-02-09,STORE-04,PRODUCT-003,snacks,2.99,2.98,0,0,347.0,4.0,12
2025-02-09,STORE-04,PRODUCT-004,snacks,4.49,4.46,0,0,146.0,4.0,38
2025-02-09,STORE-04,PRODUCT-005,household,8.99,8.91,0,0,129.0,4.0,29
2025-02-09,STORE-04,PRODUCT-006,household,12.99,13.08,0,0,94.0,4.0,4
2025-02-10,STORE-01,PRODUCT-001,beverages,3.49,3.49,0,0,146.0,5.0,40
2025-02-10,STORE-01,PRODUCT-002,beverages,5.99,6.06,0,0,153.0,5.0,42
2025-02-10,STORE-01,PRODUCT-003,snacks,2.99,2.98,0,0,167.0,5.0,65
2025-02-10,STORE-01,PRODUCT-004,snacks,4.49,4.48,0,0,160.0,5.0,28
2025-02-10,STORE-01,PRODUCT-005,household,8.99,8.85,0,0,113.0,5.0,11
2025-02-10,STORE-01,PRODUCT-006,household,12.99,12.91,0,0,56.0,5.0,18
2025-02-10,STORE-02,PRODUCT-001,beverages,3.49,3.43,0,0,320.0,5.0,34
2025-02-10,STORE-02,PRODUCT-002,beverages,5.99,6.1,0,0,76.0,5.0,33
2025-02-10,STORE-02,PRODUCT-003,snacks,2.99,3.03,0,0,200.0,5.0,39
2025-02-10,STORE-02,PRODUCT-004,snacks,4.49,4.45,0,0,112.0,5.0,10
2025-02-10,STORE-02,PRODUCT-005,household,8.99,8.87,0,0,107.0,5.0,13
2025-02-10,STORE-02,PRODUCT-006,household,12.99,13.08,0,0,77.0,5.0,10
2025-02-10,STORE-03,PRODUCT-001,beverages,3.49,3.46,0,0,276.0,5.0,13
2025-02-10,STORE-03,PRODUCT-002,beverages,5.99,6.04,0,0,151.0,5.0,33
2025-02-10,STORE-03,PRODUCT-003,snacks,2.99,3.04,0,0,222.0,5.0,22
2025-02-10,STORE-03,PRODUCT-004,snacks,4.49,4.45,0,0,46.0,5.0,29
2025-02-10,STORE-03,PRODUCT-005,household,8.99,9.06,0,0,114.0,5.0,4
2025-02-10,STORE-03,PRODUCT-006,household,12.99,12.92,0,0,37.0,5.0,12
2025-02-10,STORE-04,PRODUCT-001,beverages,3.49,3.49,0,0,353.0,5.0,39
2025-02-10,STORE-04,PRODUCT-002,beverages,5.99,5.88,0,0,126.0,5.0,41
2025-02-10,STORE-04,PRODUCT-003,snacks,2.99,3.01,0,0,335.0,5.0,22
2025-02-10,STORE-04,PRODUCT-004,snacks,4.49,4.52,0,0,108.0,5.0,38
2025-02-10,STORE-04,PRODUCT-005,household,8.99,8.84,0,0,100.0,5.0,17
2025-02-10,STORE-04,PRODUCT-006,household,12.99,12.79,0,0,90.0,5.0,3
2025-02-11,STORE-01,PRODUCT-001,beverages,3.49,3.55,0,0,106.0,6.0,61
2025-02-11,STORE-01,PRODUCT-002,beverages,5.99,6.0,0,0,,6.0,39
2025-02-11,STORE-01,PRODUCT-003,snacks,2.99,2.59,1,0,102.0,6.0,64
2025-02-11,STORE-01,PRODUCT-004,snacks,4.49,4.44,0,0,132.0,6.0,18
2025-02-11,STORE-01,PRODUCT-005,household,8.99,9.08,0,0,102.0,6.0,14
2025-02-11,STORE-01,PRODUCT-006,household,12.99,13.05,0,0,38.0,6.0,15
2025-02-11,STORE-02,PRODUCT-001,beverages,3.49,3.43,0,0,286.0,6.0,44
2025-02-11,STORE-02,PRODUCT-002,beverages,5.99,6.0,0,0,43.0,6.0,36
2025-02-11,STORE-02,PRODUCT-003,snacks,2.99,3.01,0,0,,6.0,43
2025-02-11,STORE-02,PRODUCT-004,snacks,4.49,4.48,0,0,102.0,6.0,13
2025-02-11,STORE-02,PRODUCT-005,household,8.99,9.12,0,0,94.0,6.0,15
2025-02-11,STORE-02,PRODUCT-006,household,12.99,12.89,0,0,67.0,6.0,7
2025-02-11,STORE-03,PRODUCT-001,beverages,3.49,3.42,0,0,263.0,6.0,24
2025-02-11,STORE-03,PRODUCT-002,beverages,5.99,5.96,0,0,118.0,6.0,31
2025-02-11,STORE-03,PRODUCT-003,snacks,2.99,2.96,0,0,200.0,6.0,28
2025-02-11,STORE-03,PRODUCT-004,snacks,4.49,4.49,0,0,17.0,6.0,17
2025-02-11,STORE-03,PRODUCT-005,household,8.99,9.01,0,0,110.0,6.0,14
2025-02-11,STORE-03,PRODUCT-006,household,12.99,13.04,0,0,25.0,6.0,18
2025-02-11,STORE-04,PRODUCT-001,beverages,3.49,3.45,0,0,314.0,,9
2025-02-11,STORE-04,PRODUCT-002,beverages,5.99,5.99,0,0,85.0,6.0,30
2025-02-11,STORE-04,PRODUCT-003,snacks,2.99,2.58,1,0,313.0,6.0,30
2025-02-11,STORE-04,PRODUCT-004,snacks,4.49,4.43,0,0,,6.0,27
2025-02-11,STORE-04,PRODUCT-005,household,8.99,8.98,0,0,83.0,6.0,20
2025-02-11,STORE-04,PRODUCT-006,household,12.99,12.87,0,0,87.0,,5
2025-02-12,STORE-01,PRODUCT-001,beverages,3.49,3.49,0,0,504.0,0.0,45
2025-02-12,STORE-01,PRODUCT-002,beverages,5.99,5.97,0,0,312.0,,42
2025-02-12,STORE-01,PRODUCT-003,snacks,2.99,2.94,0,0,432.0,0.0,22
2025-02-12,STORE-01,PRODUCT-004,snacks,4.49,4.51,0,0,252.0,0.0,17
2025-02-12,STORE-01,PRODUCT-005,household,8.99,8.95,0,0,192.0,0.0,12
2025-02-12,STORE-01,PRODUCT-006,household,12.99,,0,0,120.0,0.0,15
2025-02-12,STORE-02,PRODUCT-001,beverages,3.49,3.53,0,0,504.0,0.0,39
2025-02-12,STORE-02,PRODUCT-002,beverages,5.99,,0,0,312.0,0.0,23
2025-02-12,STORE-02,PRODUCT-003,snacks,2.99,3.04,0,0,432.0,0.0,24
2025-02-12,STORE-02,PRODUCT-004,snacks,4.49,4.42,0,0,252.0,0.0,22
2025-02-12,STORE-02,PRODUCT-005,household,8.99,9.02,0,0,192.0,0.0,12
2025-02-12,STORE-02,PRODUCT-006,household,12.99,12.84,0,0,120.0,0.0,8
2025-02-12,STORE-03,PRODUCT-001,beverages,3.49,2.46,1,0,504.0,0.0,93
2025-02-12,STORE-03,PRODUCT-002,beverages,5.99,5.91,0,0,312.0,0.0,18
2025-02-12,STORE-03,PRODUCT-003,snacks,2.99,2.53,1,0,432.0,0.0,64
2025-02-12,STORE-03,PRODUCT-004,snacks,4.49,4.58,0,0,252.0,,21
2025-02-12,STORE-03,PRODUCT-005,household,8.99,7.95,1,0,192.0,0.0,29
2025-02-12,STORE-03,PRODUCT-006,household,12.99,10.62,1,0,120.0,0.0,16
2025-02-12,STORE-04,PRODUCT-001,beverages,3.49,3.51,0,0,504.0,,9
2025-02-12,STORE-04,PRODUCT-002,beverages,5.99,5.88,0,0,312.0,0.0,27
2025-02-12,STORE-04,PRODUCT-003,snacks,2.99,3.04,0,0,432.0,0.0,33
2025-02-12,STORE-04,PRODUCT-004,snacks,4.49,4.47,0,0,252.0,0.0,17
2025-02-12,STORE-04,PRODUCT-005,household,8.99,9.0,0,0,192.0,0.0,23
2025-02-12,STORE-04,PRODUCT-006,household,12.99,13.0,0,0,120.0,0.0,7
2025-02-13,STORE-01,PRODUCT-001,beverages,3.49,2.72,1,0,459.0,1.0,84
2025-02-13,STORE-01,PRODUCT-002,beverages,5.99,,0,0,270.0,1.0,49
2025-02-13,STORE-01,PRODUCT-003,snacks,2.99,2.96,0,0,410.0,1.0,37
2025-02-13,STORE-01,PRODUCT-004,snacks,4.49,4.56,0,0,235.0,1.0,23
2025-02-13,STORE-01,PRODUCT-005,household,8.99,9.13,0,0,180.0,1.0,4
2025-02-13,STORE-01,PRODUCT-006,household,12.99,12.8,0,0,105.0,1.0,14
2025-02-13,STORE-02,PRODUCT-001,beverages,3.49,2.86,1,0,465.0,1.0,74
2025-02-13,STORE-02,PRODUCT-002,beverages,5.99,6.05,0,0,289.0,1.0,20
2025-02-13,STORE-02,PRODUCT-003,snacks,2.99,2.95,0,0,408.0,1.0,40
2025-02-13,STORE-02,PRODUCT-004,snacks,4.49,4.53,0,0,230.0,1.0,21
2025-02-13,STORE-02,PRODUCT-005,household,8.99,8.96,0,0,180.0,1.0,18
2025-02-13,STORE-02,PRODUCT-006,household,12.99,12.89,0,0,112.0,1.0,9
2025-02-13,STORE-03,PRODUCT-001,beverages,3.49,3.5,0,0,411.0,1.0,28
2025-02-13,STORE-03,PRODUCT-002,beverages,5.99,6.06,0,0,294.0,1.0,12
2025-02-13,STORE-03,PRODUCT-003,snacks,2.99,2.96,0,0,368.0,1.0,44
2025-02-13,STORE-03,PRODUCT-004,snacks,4.49,3.29,1,0,231.0,1.0,40
2025-02-13,STORE-03,PRODUCT-005,household,8.99,8.94,0,0,163.0,1.0,19
2025-02-13,STORE-03,PRODUCT-006,household,12.99,13.16,0,0,104.0,1.0,14
2025-02-13,STORE-04,PRODUCT-001,beverages,3.49,3.44,0,0,495.0,1.0,24
2025-02-13,STORE-04,PRODUCT-002,beverages,5.99,6.09,0,0,285.0,1.0,30
2025-02-13,STORE-04,PRODUCT-003,snacks,2.99,2.95,0,0,399.0,1.0,21
2025-02-13,STORE-04,PRODUCT-004,snacks,4.49,4.56,0,0,235.0,1.0,22
2025-02-13,STORE-04,PRODUCT-005,household,8.99,9.17,0,0,169.0,1.0,10
2025-02-13,STORE-04,PRODUCT-006,household,12.99,12.94,0,0,113.0,1.0,10
2025-02-14,STORE-01,PRODUCT-001,beverages,3.49,3.43,0,1,375.0,2.0,67
2025-02-14,STORE-01,PRODUCT-002,beverages,5.99,5.87,0,1,221.0,2.0,63
2025-02-14,STORE-01,PRODUCT-003,snacks,2.99,3.02,0,1,373.0,2.0,61
2025-02-14,STORE-01,PRODUCT-004,snacks,4.49,4.44,0,1,212.0,2.0,33
2025-02-14,STORE-01,PRODUCT-005,household,8.99,9.09,0,1,176.0,2.0,23
2025-02-14,STORE-01,PRODUCT-006,household,12.99,12.9,0,1,91.0,2.0,17
2025-02-14,STORE-02,PRODUCT-001,beverages,3.49,3.45,0,1,391.0,2.0,65
2025-02-14,STORE-02,PRODUCT-002,beverages,5.99,5.88,0,1,269.0,2.0,19
2025-02-14,STORE-02,PRODUCT-003,snacks,2.99,2.96,0,1,368.0,2.0,33
2025-02-14,STORE-02,PRODUCT-004,snacks,4.49,4.57,0,1,209.0,2.0,29
2025-02-14,STORE-02,PRODUCT-005,household,8.99,9.06,0,1,162.0,2.0,18
2025-02-14,STORE-02,PRODUCT-006,household,12.99,13.13,0,1,,2.0,9
2025-02-14,STORE-03,PRODUCT-001,beverages,3.49,3.52,0,1,383.0,2.0,70
2025-02-14,STORE-03,PRODUCT-002,beverages,5.99,6.06,0,1,282.0,2.0,14
2025-02-14,STORE-03,PRODUCT-003,snacks,2.99,2.93,0,1,324.0,2.0,73
2025-02-14,STORE-03,PRODUCT-004,snacks,4.49,4.49,0,1,191.0,2.0,20
2025-02-14,STORE-03,PRODUCT-005,household,8.99,9.13,0,1,144.0,2.0,25
2025-02-14,STORE-03,PRODUCT-006,household,12.99,12.75,0,1,90.0,2.0,17
2025-02-14,STORE-04,PRODUCT-001,beverages,3.49,3.49,0,1,471.0,2.0,61
2025-02-14,STORE-04,PRODUCT-002,beverages,5.99,4.69,1,1,255.0,2.0,53
2025-02-14,STORE-04,PRODUCT-003,snacks,2.99,2.51,1,1,378.0,2.0,65
2025-02-14,STORE-04,PRODUCT-004,snacks,4.49,4.56,0,1,213.0,2.0,35
2025-02-14,STORE-04,PRODUCT-005,household,8.99,8.94,0,1,159.0,2.0,12
2025-02-14,STORE-04,PRODUCT-006,household,12.99,13.13,0,1,103.0,2.0,15
2025-02-15,STORE-01,PRODUCT-001,beverages,3.49,3.44,0,0,308.0,3.0,62
2025-02-15,STORE-01,PRODUCT-002,beverages,5.99,5.98,0,0,158.0,3.0,39
2025-02-15,STORE-01,PRODUCT-003,snacks,2.99,3.01,0,0,312.0,3.0,36
2025-02-15,STORE-01,PRODUCT-004,snacks,4.49,4.56,0,0,179.0,3.0,38
2025-02-15,STORE-01,PRODUCT-005,household,8.99,8.9,0,0,153.0,3.0,13
2025-02-15,STORE-01,PRODUCT-006,household,12.99,13.17,0,0,74.0,3.0,14
2025-02-15,STORE-02,PRODUCT-001,beverages,3.49,3.48,0,0,326.0,3.0,50
2025-02-15,STORE-02,PRODUCT-002,beverages,5.99,6.07,0,0,250.0,3.0,19
2025-02-15,STORE-02,PRODUCT-003,snacks,2.99,3.03,0,0,335.0,3.0,40
2025-02-15,STORE-02,PRODUCT-004,snacks,4.49,4.56,0,0,180.0,3.0,33
2025-02-15,STORE-02,PRODUCT-005,household,8.99,8.86,0,0,144.0,3.0,13
2025-02-15,STORE-02,PRODUCT-006,household,12.99,13.11,0,0,94.0,3.0,7
2025-02-15,STORE-03,PRODUCT-001,beverages,3.49,3.56,0,0,,3.0,71
2025-02-15,STORE-03,PRODUCT-002,beverages,5.99,5.93,0,0,268.0,3.0,29
2025-02-15,STORE-03,PRODUCT-003,snacks,2.99,3.03,0,0,251.0,3.0,44
2025-02-15,STORE-03,PRODUCT-004,snacks,4.49,4.46,0,0,171.0,3.0,23
2025-02-15,STORE-03,PRODUCT-005,household,8.99,8.98,0,0,119.0,3.0,17
2025-02-15,STORE-03,PRODUCT-006,household,12.99,13.16,0,0,73.0,3.0,9
2025-02-15,STORE-04,PRODUCT-001,beverages,3.49,3.48,0,0,410.0,3.0,33
2025-02-15,STORE-04,PRODUCT-002,beverages,5.99,6.03,0,0,,3.0,27
2025-02-15,STORE-04,PRODUCT-003,snacks,2.99,2.93,0,0,313.0,3.0,29
2025-02-15,STORE-04,PRODUCT-004,snacks,4.49,3.5,1,0,,3.0,48
2025-02-15,STORE-04,PRODUCT-005,household,8.99,8.97,0,0,147.0,3.0,17
2025-02-15,STORE-04,PRODUCT-006,household,12.99,13.16,0,0,88.0,,10
2025-02-16,STORE-01,PRODUCT-001,beverages,3.49,3.56,0,0,246.0,4.0,72
2025-02-16,STORE-01,PRODUCT-002,beverages,5.99,5.95,0,0,119.0,4.0,52
2025-02-16,STORE-01,PRODUCT-003,snacks,2.99,3.02,0,0,276.0,4.0,50
2025-02-16,STORE-01,PRODUCT-004,snacks,4.49,4.49,0,0,141.0,,43
2025-02-16,STORE-01,PRODUCT-005,household,8.99,8.82,0,0,140.0,4.0,16
2025-02-16,STORE-01,PRODUCT-006,household,12.99,13.17,0,0,60.0,4.0,16
2025-02-16,STORE-02,PRODUCT-001,beverages,3.49,3.47,0,0,276.0,4.0,31
2025-02-16,STORE-02,PRODUCT-002,beverages,5.99,6.1,0,0,231.0,4.0,24
2025-02-16,STORE-02,PRODUCT-003,snacks,2.99,3.02,0,0,295.0,4.0,30
2025-02-16,STORE-02,PRODUCT-004,snacks,4.49,4.46,0,0,147.0,4.0,29
2025-02-16,STORE-02,PRODUCT-005,household,8.99,9.06,0,0,131.0,4.0,19
2025-02-16,STORE-02,PRODUCT-006,household,12.99,12.84,0,0,87.0,4.0,2
2025-02-16,STORE-03,PRODUCT-001,beverages,3.49,3.47,0,0,242.0,4.0,60
2025-02-16,STORE-03,PRODUCT-002,beverages,5.99,5.99,0,0,239.0,4.0,33
2025-02-16,STORE-03,PRODUCT-003,snacks,2.99,3.01,0,0,207.0,4.0,63
2025-02-16,STORE-03,PRODUCT-004,snacks,4.49,4.44,0,0,,4.0,21
2025-02-16,STORE-03,PRODUCT-005,household,8.99,7.75,1,0,102.0,4.0,28
2025-02-16,STORE-03,PRODUCT-006,household,12.99,12.89,0,0,64.0,4.0,7
2025-02-16,STORE-04,PRODUCT-001,beverages,3.49,3.56,0,0,377.0,4.0,61
2025-02-16,STORE-04,PRODUCT-002,beverages,5.99,5.87,0,0,175.0,4.0,23
2025-02-16,STORE-04,PRODUCT-003,snacks,2.99,2.98,0,0,284.0,4.0,63
2025-02-16,STORE-04,PRODUCT-004,snacks,4.49,4.56,0,0,130.0,4.0,33
2025-02-16,STORE-04,PRODUCT-005,household,8.99,8.85,0,0,130.0,4.0,19
2025-02-16,STORE-04,PRODUCT-006,household,12.99,12.83,0,0,78.0,4.0,7
2025-02-17,STORE-01,PRODUCT-001,beverages,3.49,3.45,0,1,174.0,5.0,61
2025-02-17,STORE-01,PRODUCT-002,beverages,5.99,6.02,0,1,67.0,5.0,51
2025-02-17,STORE-01,PRODUCT-003,snacks,2.99,2.39,1,1,226.0,5.0,91
2025-02-17,STORE-01,PRODUCT-004,snacks,4.49,4.47,0,1,98.0,5.0,31
2025-02-17,STORE-01,PRODUCT-005,household,8.99,,0,1,124.0,5.0,28
2025-02-17,STORE-01,PRODUCT-006,household,12.99,13.0,0,1,44.0,5.0,15
2025-02-17,STORE-02,PRODUCT-001,beverages,3.49,3.56,0,1,245.0,5.0,38
2025-02-17,STORE-02,PRODUCT-002,beverages,5.99,6.08,0,1,207.0,5.0,23
2025-02-17,STORE-02,PRODUCT-003,snacks,2.99,2.93,0,1,265.0,5.0,55
2025-02-17,STORE-02,PRODUCT-004,snacks,4.49,4.48,0,1,118.0,5.0,30
2025-02-17,STORE-02,PRODUCT-005,household,8.99,8.99,0,1,112.0,5.0,26
2025-02-17,STORE-02,PRODUCT-006,household,12.99,13.07,0,1,85.0,5.0,8
2025-02-17,STORE-03,PRODUCT-001,beverages,3.49,3.44,0,1,182.0,5.0,66
2025-02-17,STORE-03,PRODUCT-002,beverages,5.99,6.1,0,1,206.0,5.0,53
2025-02-17,STORE-03,PRODUCT-003,snacks,2.99,2.93,0,1,144.0,5.0,46
2025-02-17,STORE-03,PRODUCT-004,snacks,4.49,4.43,0,1,127.0,5.0,33
2025-02-17,STORE-03,PRODUCT-005,household,8.99,8.95,0,1,74.0,,29
2025-02-17,STORE-03,PRODUCT-006,household,12.99,12.75,0,1,57.0,5.0,4
2025-02-17,STORE-04,PRODUCT-001,beverages,3.49,3.43,0,1,,5.0,67
2025-02-17,STORE-04,PRODUCT-002,beverages,5.99,5.24,1,1,152.0,5.0,43
2025-02-17,STORE-04,PRODUCT-003,snacks,2.99,2.97,0,1,221.0,5.0,62
2025-02-17,STORE-04,PRODUCT-004,snacks,4.49,4.44,0,1,,5.0,24
2025-02-17,STORE-04,PRODUCT-005,household,8.99,8.86,0,1,111.0,5.0,25
2025-02-17,STORE-04,PRODUCT-006,household,12.99,12.88,0,1,71.0,5.0,13
2025-02-18,STORE-01,PRODUCT-001,beverages,3.49,3.47,0,0,113.0,6.0,64
2025-02-18,STORE-01,PRODUCT-002,beverages,5.99,6.1,0,0,,6.0,16
2025-02-18,STORE-01,PRODUCT-003,snacks,2.99,2.97,0,0,135.0,6.0,29
2025-02-18,STORE-01,PRODUCT-004,snacks,4.49,4.45,0,0,67.0,6.0,16
2025-02-18,STORE-01,PRODUCT-005,household,8.99,9.04,0,0,96.0,6.0,18
2025-02-18,STORE-01,PRODUCT-006,household,12.99,12.84,0,0,29.0,,13
2025-02-18,STORE-02,PRODUCT-001,beverages,3.49,3.47,0,0,207.0,6.0,20
2025-02-18,STORE-02,PRODUCT-002,beverages,5.99,6.06,0,0,184.0,6.0,1
2025-02-18,STORE-02,PRODUCT-003,snacks,2.99,2.93,0,0,210.0,6.0,36
2025-02-18,STORE-02,PRODUCT-004,snacks,4.49,4.58,0,0,88.0,6.0,31
2025-02-18,STORE-02,PRODUCT-005,household,8.99,9.03,0,0,86.0,6.0,16
2025-02-18,STORE-02,PRODUCT-006,household,12.99,12.85,0,0,77.0,6.0,2
2025-02-18,STORE-03,PRODUCT-001,beverages,3.49,3.53,0,0,116.0,,27
2025-02-18,STORE-03,PRODUCT-002,beverages,5.99,6.08,0,0,153.0,6.0,39
2025-02-18,STORE-03,PRODUCT-003,snacks,2.99,2.96,0,0,98.0,6.0,27
2025-02-18,STORE-03,PRODUCT-004,snacks,4.49,4.52,0,0,94.0,6.0,18
2025-02-18,STORE-03,PRODUCT-005,household,8.99,9.08,0,0,45.0,6.0,18
2025-02-18,STORE-03,PRODUCT-006,household,12.99,12.86,0,0,53.0,6.0,4
2025-02-18,STORE-04,PRODUCT-001,beverages,3.49,3.46,0,0,249.0,6.0,71
2025-02-18,STORE-04,PRODUCT-002,beverages,5.99,5.95,0,0,109.0,6.0,22
2025-02-18,STORE-04,PRODUCT-003,snacks,2.99,3.03,0,0,159.0,6.0,40
2025-02-18,STORE-04,PRODUCT-004,snacks,4.49,3.67,1,0,73.0,6.0,38
2025-02-18,STORE-04,PRODUCT-005,household,8.99,9.16,0,0,86.0,6.0,16
2025-02-18,STORE-04,PRODUCT-006,household,12.99,12.85,0,0,58.0,6.0,8
2025-02-19,STORE-01,PRODUCT-001,beverages,3.49,3.43,0,0,504.0,0.0,78
2025-02-19,STORE-01,PRODUCT-002,beverages,5.99,6.11,0,0,312.0,0.0,26
2025-02-19,STORE-01,PRODUCT-003,snacks,2.99,3.02,0,0,432.0,0.0,38
2025-02-19,STORE-01,PRODUCT-004,snacks,4.49,4.42,0,0,252.0,0.0,27
2025-02-19,STORE-01,PRODUCT-005,household,8.99,,0,0,192.0,0.0,19
2025-02-19,STORE-01,PRODUCT-006,household,12.99,13.13,0,0,120.0,0.0,13
2025-02-19,STORE-02,PRODUCT-001,beverages,3.49,3.49,0,0,504.0,0.0,32
